3	71efe1df-ce06-40aa-9d41-cc1c0649e5c3_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=62055_ch=285_start_time=2020-02-13T08:21:59Z_barcode=unclassified
3	59bb0cbe-010b-48b3-b710-6a9d7807e171_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=370_ch=48_start_time=2020-02-12T10:13:38Z_barcode=unclassified
3	2dbd1ed2-7b3a-408a-9588-b5ced3be032b_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=37499_ch=407_start_time=2020-02-12T22:53:26Z_barcode=unclassified
3	2121a747-1d5d-4cd2-aac7-d2d05faf450f_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=60609_ch=400_start_time=2020-02-13T03:38:58Z_barcode=unclassified
3	23ac7096-ce28-4118-b6d4-4112b933acf3_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=92293_ch=493_start_time=2020-02-13T08:21:40Z_barcode=unclassified
3	ab492781-bb81-4a73-964f-3f48f5567b53_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=79795_ch=164_start_time=2020-02-13T03:39:39Z_barcode=unclassified
3	a7cc9a8e-36c2-4fde-9701-9f50ed046a78_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=25079_ch=416_start_time=2020-02-12T18:14:39Z_barcode=unclassified
3	a2450c77-661a-4b53-bd14-12d12e29b484_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=74211_ch=436_start_time=2020-02-13T03:39:11Z_barcode=unclassified
3	911595d8-dde2-4128-8177-297e8b67a400_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=441_ch=303_start_time=2020-02-12T10:14:04Z_barcode=unclassified
3	9c844fe3-be61-4185-afbe-c75912353a02_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=32860_ch=285_start_time=2020-02-12T22:52:56Z_barcode=unclassified
3	64ace598-47a0-4f52-af34-383214d87a57_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=76241_ch=168_start_time=2020-02-13T08:21:51Z_barcode=unclassified
3	f37e869a-4c5b-464b-a349-0d3c6572ba37_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=354_ch=97_start_time=2020-02-12T10:13:44Z_barcode=unclassified
3	b0d53a47-2af2-44b6-a67f-7a5c343a4185_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=49591_ch=123_start_time=2020-02-12T22:53:43Z_barcode=unclassified
3	0150434d-c44f-4d35-b2e2-22ed11be9867_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=406_ch=46_start_time=2020-02-12T10:13:44Z_barcode=unclassified
3	586c16f6-3f99-468c-9057-525e62ad1fc5_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=52773_ch=33_start_time=2020-02-13T08:22:03Z_barcode=unclassified
3	8f8224cb-1420-4c92-82d1-bfb176a7c4cb_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=88211_ch=184_start_time=2020-02-13T08:22:02Z_barcode=unclassified
3	d0189763-08e5-46cd-8af8-62014e9e7572_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=7055_ch=162_start_time=2020-02-12T12:22:53Z_barcode=unclassified
3	a156759b-44f9-49a7-a3ed-83fd6fc7b078_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=80712_ch=230_start_time=2020-02-13T03:39:17Z_barcode=unclassified
3	25769f01-966c-4db8-929a-a29d2c15190b_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=30907_ch=125_start_time=2020-02-12T18:14:35Z_barcode=unclassified
3	b0c89c48-ed08-4e8c-97cd-0b570220ffa7_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=46304_ch=184_start_time=2020-02-12T22:53:36Z_barcode=unclassified
3	729c0059-e4ae-43c2-93fb-6da66ea4f3a9_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=22081_ch=414_start_time=2020-02-12T18:14:47Z_barcode=unclassified_rc
3	3c6418e9-7457-44c3-9953-981e7157e67c_runid=67a0761ea992f55d7000e748e88761780ca1bb60_sampleid=SBGX_CLC_read=65428_ch=431_start_time=2020-02-13T03:39:31Z_barcode=unclassified
