filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
FAL03879_67a0761e_1275.fast5	3c368b00-2bac-45f0-9d1b-6a907a3b03c2	67a0761ea992f55d7000e748e88761780ca1bb60	0	436	4	80334.818250	1.983250	1983	FALSE	80335.708250	1093	1.093250	180	3.984499	0.000000	73.859917	8.501861	112.224457	12.468438
FAL03879_67a0761e_1275.fast5	6f3dc2bb-8900-4831-8a72-d4ccb8403d2b	67a0761ea992f55d7000e748e88761780ca1bb60	0	19	2	80325.512500	4.869250	4869	TRUE	80325.846500	4535	4.535250	1636	8.373647	0.000000	87.852562	10.450204	87.922119	10.805970
FAL03879_67a0761e_1275.fast5	b3480f8e-dc0e-4b08-bbf9-fcd34be40512	67a0761ea992f55d7000e748e88761780ca1bb60	0	39	1	80314.459250	5.255250	5255	TRUE	80314.602250	5112	5.112250	1634	10.870827	0.000000	91.572128	9.210349	90.134689	11.047509
FAL03879_67a0761e_1275.fast5	34666a5b-1941-4fe2-8f7d-7e665d3e36de	67a0761ea992f55d7000e748e88761780ca1bb60	0	4	4	80299.069250	4.765000	4765	TRUE	80299.146250	4688	4.688000	1606	10.680047	0.000000	79.527824	10.095960	78.959915	9.685608
FAL03879_67a0761e_1275.fast5	1db92cc7-feb6-4173-9d20-60ee2f1092bc	67a0761ea992f55d7000e748e88761780ca1bb60	0	239	1	80368.749750	2.810500	2810	TRUE	80368.781750	2778	2.778500	962	8.556636	0.000000	62.701225	7.262006	64.491135	8.288651
FAL03879_67a0761e_1275.fast5	cef0e326-cba4-4d9a-88c6-9c4227a997f8	67a0761ea992f55d7000e748e88761780ca1bb60	0	11	1	80291.113500	7.459750	7459	TRUE	80291.113500	7459	7.459750	1351	10.908207	0.000000	92.811981	9.210349	89.004723	10.705280
FAL03879_67a0761e_1275.fast5	ed5b745b-6789-4b6e-897b-79e9a730288b	67a0761ea992f55d7000e748e88761780ca1bb60	0	472	3	80292.304750	4.991250	4991	TRUE	80292.504750	4791	4.791250	1599	10.141031	0.000000	78.465088	10.804448	79.292923	10.229902
FAL03879_67a0761e_1275.fast5	f39e2388-5945-4b5a-a10c-b18acf20129c	67a0761ea992f55d7000e748e88761780ca1bb60	0	68	2	80344.670250	4.851750	4851	TRUE	80344.797250	4724	4.724750	1635	8.693774	0.000000	90.332275	10.981570	92.537025	11.232023
FAL03879_67a0761e_1275.fast5	51867c9d-545f-4bdc-8d58-08a390736131	67a0761ea992f55d7000e748e88761780ca1bb60	0	18	4	80323.518250	2.457000	2457	TRUE	80323.593250	2382	2.382000	662	9.627806	0.000000	90.332275	9.210349	89.147774	10.337546
FAL03879_67a0761e_1275.fast5	802e623c-9ad9-4119-8600-5edf6017d08b	67a0761ea992f55d7000e748e88761780ca1bb60	0	255	2	80311.739000	4.741000	4741	TRUE	80311.875000	4605	4.605000	1705	9.117905	0.000000	68.014885	9.033227	69.112061	9.127310
FAL03879_67a0761e_1275.fast5	f11d4949-2bc0-4eab-b4b2-29e9ab42271e	67a0761ea992f55d7000e748e88761780ca1bb60	0	204	2	80341.139500	4.920750	4920	TRUE	80341.229500	4830	4.830750	1603	10.361426	0.000000	84.132996	9.033227	83.117134	10.298820
FAL03879_67a0761e_1275.fast5	12c0e0bb-31b5-4931-8b98-781353e9ca20	67a0761ea992f55d7000e748e88761780ca1bb60	0	121	1	80379.102000	1.721000	1721	TRUE	80379.172000	1651	1.651000	300	7.771763	0.000000	72.620064	7.262006	72.876404	9.408534
