filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
FAL03879_67a0761e_1055.fast5	7ed6bddf-f3a5-445e-a536-6678c2aa347d	67a0761ea992f55d7000e748e88761780ca1bb60	0	207	3	63351.454500	3.749500	3749	TRUE	63351.494500	3709	3.709500	1610	8.164848	0.000000	83.424507	10.450204	83.232155	10.272992
FAL03879_67a0761e_1055.fast5	0dd69c8c-a280-431b-8990-f2d6b53f76d9	67a0761ea992f55d7000e748e88761780ca1bb60	0	392	4	63393.064250	4.567000	4567	TRUE	63393.153250	4478	4.478000	1619	9.804262	0.000000	80.236313	8.147616	79.319321	9.909300
FAL03879_67a0761e_1055.fast5	f8faaade-549d-4941-9028-596c4849ea78	67a0761ea992f55d7000e748e88761780ca1bb60	0	258	2	63372.779500	7.868500	7868	TRUE	63372.850500	7797	7.797500	1721	9.284309	0.000000	83.601631	10.273082	85.322060	10.417546
FAL03879_67a0761e_1055.fast5	79212aa4-8b34-4795-b15a-9ea1434a23c1	67a0761ea992f55d7000e748e88761780ca1bb60	0	86	4	63328.955500	9.596250	9596	FALSE	63329.066500	9485	9.485250	1503	6.264856	0.000000	57.033318	8.501861	66.664124	9.318039
FAL03879_67a0761e_1055.fast5	3625bdcb-b343-4c73-9d1a-c30f130d05ed	67a0761ea992f55d7000e748e88761780ca1bb60	0	431	4	63390.913500	5.669000	5669	FALSE	63390.956500	5626	5.626000	1483	4.820468	0.000000	78.465088	8.856105	75.492744	9.467553
FAL03879_67a0761e_1055.fast5	f6e396bb-dc6f-41d2-b2a4-f6e8eea87e80	67a0761ea992f55d7000e748e88761780ca1bb60	0	289	3	63347.522750	7.372500	7372	TRUE	63347.609750	7285	7.285500	1668	10.289466	0.000000	78.287971	10.273082	80.073204	10.135758
FAL03879_67a0761e_1055.fast5	1e62f436-dfe0-46ec-99ed-8f47658895ea	67a0761ea992f55d7000e748e88761780ca1bb60	0	394	3	63364.614500	4.751000	4751	TRUE	63364.711500	4654	4.654000	1623	8.254731	0.000000	67.660645	8.678983	70.820908	9.014616
FAL03879_67a0761e_1055.fast5	d9675849-f6e3-4734-a831-7b9673270f5a	67a0761ea992f55d7000e748e88761780ca1bb60	0	353	1	63332.106500	7.766750	7766	FALSE	63332.618500	7254	7.254750	1729	5.087178	0.000000	70.671715	8.501861	71.576324	9.441378
FAL03879_67a0761e_1055.fast5	d81ee5e7-d20c-4564-985f-e4baa4666cd5	67a0761ea992f55d7000e748e88761780ca1bb60	0	10	2	63337.331750	4.502250	4502	TRUE	63337.351750	4482	4.482250	1591	10.761864	0.000000	82.538902	8.856105	81.253159	9.715742
FAL03879_67a0761e_1055.fast5	02118982-1808-4d0b-a70a-106c62447b7d	67a0761ea992f55d7000e748e88761780ca1bb60	0	20	3	63375.321750	9.528750	9528	TRUE	63375.358750	9491	9.491750	3591	9.442671	0.000000	89.092415	9.741715	87.677330	10.339932
FAL03879_67a0761e_1055.fast5	2a79ad5a-dd58-4c26-96de-10a0a9ce5760	67a0761ea992f55d7000e748e88761780ca1bb60	0	120	3	63386.602250	4.859250	4859	TRUE	63386.657250	4804	4.804250	1561	7.455914	0.000000	81.476166	8.501861	79.799149	10.058008
FAL03879_67a0761e_1055.fast5	4585ab1a-28b6-4116-a46b-1c9267e00cd4	67a0761ea992f55d7000e748e88761780ca1bb60	0	165	2	63361.764750	4.240000	4240	FALSE	63361.982750	4022	4.022000	1273	3.272863	0.000000	80.236313	7.439128	78.835052	10.348989
FAL03879_67a0761e_1055.fast5	8b40e8a7-c0f6-4970-95c9-da27671f74ef	67a0761ea992f55d7000e748e88761780ca1bb60	0	292	1	63396.114250	2.779500	2779	TRUE	63396.705250	2188	2.188500	866	7.772377	0.000000	76.516747	9.918838	72.824783	9.713884
FAL03879_67a0761e_1055.fast5	7669c506-e707-4346-915a-31f34ff093e8	67a0761ea992f55d7000e748e88761780ca1bb60	0	486	2	63348.886750	4.974500	4974	TRUE	63348.918750	4942	4.942500	1631	10.852324	0.000000	78.819336	10.627326	80.999153	9.879186
FAL03879_67a0761e_1055.fast5	5ab80271-feca-41fb-8544-ddfa98874106	67a0761ea992f55d7000e748e88761780ca1bb60	0	510	4	63335.533750	1.725250	1725	TRUE	63335.612750	1646	1.646250	526	11.580954	0.000000	80.590553	8.678983	79.139717	9.538596
FAL03879_67a0761e_1055.fast5	0dd10dd0-d271-4b15-83fb-f7825eb868f6	67a0761ea992f55d7000e748e88761780ca1bb60	0	140	1	63336.425750	5.000750	5000	FALSE	63336.708750	4717	4.717750	1148	4.162415	0.000000	71.734451	7.793373	68.628136	9.485024
FAL03879_67a0761e_1055.fast5	1b74818c-5c4a-472a-8310-88042da838f3	67a0761ea992f55d7000e748e88761780ca1bb60	0	198	1	63385.198250	3.821250	3821	FALSE	63385.359250	3660	3.660250	1539	3.829030	0.000000	74.037041	8.501861	74.197525	9.227432
FAL03879_67a0761e_1055.fast5	e12c52eb-1e9d-4590-acb8-49517194f305	67a0761ea992f55d7000e748e88761780ca1bb60	0	490	3	63333.746000	5.249000	5249	TRUE	63333.827000	5168	5.168000	1594	8.990258	0.000000	76.693871	10.095960	77.745247	9.498124
FAL03879_67a0761e_1055.fast5	da1a2d7c-960f-4751-80cd-9ce63c05dd02	67a0761ea992f55d7000e748e88761780ca1bb60	0	320	2	63389.891250	4.676000	4676	TRUE	63389.957250	4610	4.610000	1640	10.320732	0.000000	70.848839	10.095960	73.269165	9.662029
FAL03879_67a0761e_1055.fast5	436e4115-2d38-4d94-b743-4a3064faa398	67a0761ea992f55d7000e748e88761780ca1bb60	0	418	3	63355.376500	9.927500	9927	TRUE	63355.597500	9706	9.706500	1700	11.221270	0.000000	87.852562	9.564593	85.722603	10.404845
FAL03879_67a0761e_1055.fast5	1e7bfb7b-07fc-4ec8-a140-f362d839eb81	67a0761ea992f55d7000e748e88761780ca1bb60	0	135	1	63376.752500	8.011250	8011	TRUE	63376.826500	7937	7.937250	1756	9.094391	0.000000	75.631134	10.273082	78.016937	9.681723
FAL03879_67a0761e_1055.fast5	d820f94e-3ac0-465e-b180-ab9ef164fcb8	67a0761ea992f55d7000e748e88761780ca1bb60	0	271	2	63379.348750	3.653750	3653	TRUE	63379.356750	3645	3.645750	1070	10.333540	0.000000	76.693871	10.095960	80.236900	10.737150
FAL03879_67a0761e_1055.fast5	408f5567-8486-4bca-bb76-926c68951c05	67a0761ea992f55d7000e748e88761780ca1bb60	0	274	4	63352.040250	9.729000	9729	TRUE	63352.148250	9621	9.621000	1662	11.453012	0.000000	86.789833	11.335814	88.124046	11.206352
FAL03879_67a0761e_1055.fast5	31f323e8-a1ec-4829-94bc-08a076803b0f	67a0761ea992f55d7000e748e88761780ca1bb60	0	88	1	63384.826750	3.982750	3982	TRUE	63384.896750	3912	3.912750	1622	11.239616	0.000000	81.476166	8.501861	79.051384	9.807935
FAL03879_67a0761e_1055.fast5	7d89d669-168d-4e9f-b99c-e832cbb4f745	67a0761ea992f55d7000e748e88761780ca1bb60	0	112	1	63337.033500	5.058750	5058	TRUE	63337.120500	4971	4.971750	1586	11.491428	0.000000	85.727097	8.856105	84.228447	10.033392
FAL03879_67a0761e_1055.fast5	acf8b5ff-f059-4f0e-862b-71f3af115cf4	67a0761ea992f55d7000e748e88761780ca1bb60	0	2	2	63360.527250	3.673750	3673	FALSE	63360.625250	3575	3.575750	1565	6.438052	0.000000	93.697594	8.856105	90.721764	10.808436
FAL03879_67a0761e_1055.fast5	d4deba87-a87e-4254-a39e-ed778d69a5a7	67a0761ea992f55d7000e748e88761780ca1bb60	0	101	4	63383.968500	5.627000	5627	TRUE	63384.027500	5568	5.568000	1663	10.643038	0.000000	82.893143	10.273082	83.119392	10.173313
FAL03879_67a0761e_1055.fast5	21ee602e-1d44-4b59-b312-fc5c477188f8	67a0761ea992f55d7000e748e88761780ca1bb60	0	53	4	63328.827500	4.185750	4185	TRUE	63328.872500	4140	4.140750	1619	7.154202	0.000000	79.527824	8.856105	76.843849	9.862632
FAL03879_67a0761e_1055.fast5	7a9e1f61-07f2-4946-967d-341dcdbaf830	67a0761ea992f55d7000e748e88761780ca1bb60	0	317	4	63368.249500	3.407000	3407	TRUE	63368.314500	3342	3.342000	1149	7.128420	0.000000	59.335903	7.084884	59.803772	8.054881
FAL03879_67a0761e_1055.fast5	a7985187-8b6f-49f3-9744-107fdf4649cf	67a0761ea992f55d7000e748e88761780ca1bb60	0	150	3	63373.592250	4.717250	4717	TRUE	63373.683250	4626	4.626250	1659	9.530596	0.000000	80.944801	10.273082	81.657295	9.935820
FAL03879_67a0761e_1055.fast5	382b1982-e2cd-4c94-b53d-d68d91beb6e1	67a0761ea992f55d7000e748e88761780ca1bb60	0	99	2	63393.018250	3.615500	3615	FALSE	63393.047250	3586	3.586500	1391	4.538037	0.000000	74.745529	9.033227	75.775574	9.908778
FAL03879_67a0761e_1055.fast5	0628c320-17e7-4325-80d9-49d3fa99446b	67a0761ea992f55d7000e748e88761780ca1bb60	0	134	4	63372.684500	5.136750	5136	TRUE	63372.716500	5104	5.104750	1633	11.292821	0.000000	75.631134	10.450204	78.565643	10.235933
FAL03879_67a0761e_1055.fast5	be430f23-b703-4ac3-aedd-910f140aa74f	67a0761ea992f55d7000e748e88761780ca1bb60	0	229	1	63353.500750	2.103000	2103	TRUE	63353.552750	2051	2.051000	750	9.246165	0.000000	80.059189	9.387471	80.841454	10.074871
FAL03879_67a0761e_1055.fast5	5f4e7e02-de8f-4377-a355-eeac5d2c4bfb	67a0761ea992f55d7000e748e88761780ca1bb60	0	70	3	63378.677500	5.756250	5756	TRUE	63378.755500	5678	5.678250	1683	11.092424	0.000000	74.391281	10.095960	75.423233	9.417336
FAL03879_67a0761e_1055.fast5	063ffd8e-f87f-4084-9674-faecb5c8e5b0	67a0761ea992f55d7000e748e88761780ca1bb60	0	471	3	63345.986750	5.120500	5120	TRUE	63346.037750	5069	5.069500	1615	10.439222	0.000000	82.184654	10.273082	83.342957	10.084681
FAL03879_67a0761e_1055.fast5	e6a4144d-5cd4-461d-9f44-3b84fb07d1c9	67a0761ea992f55d7000e748e88761780ca1bb60	0	470	4	63348.915000	4.966250	4966	TRUE	63349.008000	4873	4.873250	1632	9.499110	0.000000	64.649567	8.678983	64.811714	8.333576
FAL03879_67a0761e_1055.fast5	90d3d4f2-51c9-4e1d-bcd8-844fe5029c15	67a0761ea992f55d7000e748e88761780ca1bb60	0	118	3	63364.806750	5.053000	5053	FALSE	63365.128750	4731	4.731000	1692	4.072127	0.000000	78.996460	8.678983	79.711678	10.156799
FAL03879_67a0761e_1055.fast5	30e6b966-79d4-42e4-aa23-202ad6db68ca	67a0761ea992f55d7000e748e88761780ca1bb60	0	314	1	63359.115000	4.069000	4069	FALSE	63359.694000	3490	3.490000	1506	4.916019	0.000000	73.859917	7.262006	72.945732	9.673123
FAL03879_67a0761e_1055.fast5	5dd617b0-d907-4e99-9dbf-56f5cebb4a48	67a0761ea992f55d7000e748e88761780ca1bb60	0	160	3	63336.729000	3.783000	3783	TRUE	63336.859000	3653	3.653000	1242	9.766975	0.000000	81.299042	8.501861	80.818756	10.310126
FAL03879_67a0761e_1055.fast5	f2686079-3437-4bdf-83f5-503dddcf7293	67a0761ea992f55d7000e748e88761780ca1bb60	0	437	3	63388.039500	5.256250	5256	TRUE	63388.211500	5084	5.084250	1599	11.445687	0.000000	79.704948	10.273082	80.891197	10.499748
FAL03879_67a0761e_1055.fast5	39077606-4aec-4fd3-8445-a61d010d9e74	67a0761ea992f55d7000e748e88761780ca1bb60	0	450	1	63373.479750	6.039000	6039	TRUE	63373.587750	5931	5.931000	1730	7.689872	0.000000	84.487244	8.147616	83.516808	10.302072
FAL03879_67a0761e_1055.fast5	2a73f5ed-4b25-4c89-a460-8a2f5b6eb4b6	67a0761ea992f55d7000e748e88761780ca1bb60	0	64	2	63358.450750	9.616000	9616	TRUE	63358.507750	9559	9.559000	3530	11.423187	0.000000	86.966949	9.741715	85.760544	10.363660
FAL03879_67a0761e_1055.fast5	3879195a-d278-4c88-877b-f9b507418d81	67a0761ea992f55d7000e748e88761780ca1bb60	0	342	3	63337.166250	5.095500	5095	FALSE	63337.502250	4759	4.759500	1683	4.446407	0.000000	115.129364	9.564593	111.233627	12.963913
FAL03879_67a0761e_1055.fast5	29bbf808-626e-4dd7-8043-b87f6e043e10	67a0761ea992f55d7000e748e88761780ca1bb60	0	123	2	63373.289500	3.000500	3000	TRUE	63373.330500	2959	2.959500	1048	8.453872	0.000000	88.206810	9.741715	86.440514	10.263111
FAL03879_67a0761e_1055.fast5	6bef3296-9cc5-4f9a-ad48-e3e87a0465e6	67a0761ea992f55d7000e748e88761780ca1bb60	0	86	4	63397.355250	4.498000	4498	FALSE	63397.410250	4443	4.443000	1475	6.169129	0.000000	54.730728	7.970495	61.881382	8.446527
FAL03879_67a0761e_1055.fast5	36f5967c-1190-4ece-96ed-5d5ed20d1822	67a0761ea992f55d7000e748e88761780ca1bb60	0	151	1	63361.077250	4.611750	4611	FALSE	63361.077250	4611	4.611750	1513	4.059855	0.000000	83.601631	6.907762	80.671677	10.563284
FAL03879_67a0761e_1055.fast5	0e486427-75d7-417e-96dd-b69fa7bafc6d	67a0761ea992f55d7000e748e88761780ca1bb60	0	350	4	63358.088750	2.407000	2407	FALSE	63358.089750	2406	2.406000	442	3.219491	0.000000	72.442940	5.667907	70.644882	10.221104
FAL03879_67a0761e_1055.fast5	90ce243e-b962-41b7-9ef2-bc34411abaa7	67a0761ea992f55d7000e748e88761780ca1bb60	0	479	3	63343.562750	6.218000	6218	TRUE	63343.586750	6194	6.194000	1620	10.759191	0.000000	81.830414	10.450204	82.924583	10.086720
FAL03879_67a0761e_1055.fast5	9d93b6d8-2e81-4c1e-84b3-35d658fd5ea3	67a0761ea992f55d7000e748e88761780ca1bb60	0	225	4	63345.622000	4.710750	4710	TRUE	63345.645000	4687	4.687750	1585	9.830894	0.000000	83.247391	8.324739	82.156937	10.003825
FAL03879_67a0761e_1055.fast5	8142d488-b99b-48ee-9ec7-7a3bbc63a543	67a0761ea992f55d7000e748e88761780ca1bb60	0	92	4	63353.477500	4.740250	4740	TRUE	63353.504500	4713	4.713250	1634	11.500058	0.000000	85.549973	8.856105	85.490173	10.005662
FAL03879_67a0761e_1055.fast5	bac45376-243e-47e3-bb51-42eb89a7e9b5	67a0761ea992f55d7000e748e88761780ca1bb60	0	155	1	63375.478250	5.557000	5557	TRUE	63375.614250	5421	5.421000	1581	10.954390	0.000000	90.686516	9.918838	89.967438	11.132009
FAL03879_67a0761e_1055.fast5	f47bf878-d5c4-4e56-b9e2-2a96a04c2ffb	67a0761ea992f55d7000e748e88761780ca1bb60	0	109	2	63384.716000	2.344750	2344	FALSE	63384.787000	2273	2.273750	949	6.338680	0.000000	87.498322	8.856105	84.917030	10.809423
FAL03879_67a0761e_1055.fast5	649434aa-6c00-4581-b7ee-942f515e1b99	67a0761ea992f55d7000e748e88761780ca1bb60	0	364	4	63378.000250	10.144000	10144	TRUE	63378.118250	10026	10.026000	1704	8.491636	0.000000	59.867271	8.324739	64.088196	8.297634
FAL03879_67a0761e_1055.fast5	79fcb17e-dddc-486d-a42d-303d8566c54e	67a0761ea992f55d7000e748e88761780ca1bb60	0	268	2	63366.077500	4.647000	4647	TRUE	63366.491500	4233	4.233000	1580	10.972645	0.000000	72.620064	7.616251	72.159721	9.369419
FAL03879_67a0761e_1055.fast5	cd634f8a-182d-445b-a2d6-e23f40f1ef12	67a0761ea992f55d7000e748e88761780ca1bb60	0	427	2	63348.086250	6.279000	6279	TRUE	63348.126250	6239	6.239000	1585	10.896518	0.000000	74.745529	9.918838	76.878113	9.610942
FAL03879_67a0761e_1055.fast5	acd27d3b-c11d-4972-b0ae-faec8ce12e90	67a0761ea992f55d7000e748e88761780ca1bb60	0	389	1	63374.197500	1.584500	1584	FALSE	63374.229500	1552	1.552500	527	6.805271	0.000000	84.841484	10.450204	89.206970	12.053517
FAL03879_67a0761e_1055.fast5	8dd0ab50-319a-4459-b190-a5c9b79a044d	67a0761ea992f55d7000e748e88761780ca1bb60	0	422	1	63327.567750	8.377250	8377	FALSE	63327.657750	8287	8.287250	1415	5.675886	0.000000	57.210438	8.501861	61.892151	8.836123
FAL03879_67a0761e_1055.fast5	0ecae91f-89a6-4726-8b56-12166f85a16b	67a0761ea992f55d7000e748e88761780ca1bb60	0	425	3	63385.311250	4.957250	4957	TRUE	63385.388250	4880	4.880250	1649	9.956604	0.000000	69.963226	9.564593	72.353943	9.011135
FAL03879_67a0761e_1055.fast5	afb14b0a-cc90-4cfe-a3ef-4b389da4dc8c	67a0761ea992f55d7000e748e88761780ca1bb60	0	365	1	63330.130250	5.082250	5082	TRUE	63330.260250	4952	4.952250	1583	7.625718	0.000000	62.701225	6.553518	62.345997	8.212881
FAL03879_67a0761e_1055.fast5	e8aa1748-19d0-4d00-b093-210e8262c06d	67a0761ea992f55d7000e748e88761780ca1bb60	0	130	1	63388.257750	4.931000	4931	TRUE	63388.292750	4896	4.896000	1640	9.441888	0.000000	76.516747	9.564593	77.673141	9.939322
FAL03879_67a0761e_1055.fast5	7ed86469-6547-4907-97a1-49861a0faf31	67a0761ea992f55d7000e748e88761780ca1bb60	0	147	3	63361.746750	5.125750	5125	TRUE	63361.921750	4950	4.950750	1696	10.885647	0.000000	82.007530	8.678983	79.808434	9.877216
FAL03879_67a0761e_1055.fast5	3e9444b5-aea9-4081-b57b-9362fec68e41	67a0761ea992f55d7000e748e88761780ca1bb60	0	480	1	63363.898500	5.227500	5227	TRUE	63363.989500	5136	5.136500	1652	10.816371	0.000000	81.299042	10.627326	83.647690	9.997822
FAL03879_67a0761e_1055.fast5	cf85e22f-5100-4d1f-b26f-60118d1d6e00	67a0761ea992f55d7000e748e88761780ca1bb60	0	147	3	63335.713500	5.225000	5225	TRUE	63335.729500	5209	5.209000	1697	11.312458	0.000000	77.579483	10.095960	78.122063	9.430372
FAL03879_67a0761e_1055.fast5	1cadbbe4-ec1b-4b55-8fcd-a445837cc763	67a0761ea992f55d7000e748e88761780ca1bb60	0	109	2	63377.939500	3.805500	3805	FALSE	63378.035500	3709	3.709500	1541	6.225035	0.000000	86.612709	8.856105	85.577133	10.290887
FAL03879_67a0761e_1055.fast5	ea44c929-7292-4cdb-bc4d-77c22f27310b	67a0761ea992f55d7000e748e88761780ca1bb60	0	213	4	63367.674000	4.725750	4725	TRUE	63367.757000	4642	4.642750	1571	8.504617	0.000000	74.037041	7.793373	72.738304	9.016082
FAL03879_67a0761e_1055.fast5	d1c07b2e-a817-4caa-b35f-cd45283b21ca	67a0761ea992f55d7000e748e88761780ca1bb60	0	228	3	63345.943500	5.383000	5383	TRUE	63346.052500	5274	5.274000	1651	8.711345	0.000000	66.243668	9.387471	68.710747	9.738086
FAL03879_67a0761e_1055.fast5	81a692c4-1e24-4167-8dcf-d90c65ed67b7	67a0761ea992f55d7000e748e88761780ca1bb60	0	171	4	63329.145750	4.782000	4782	TRUE	63329.206750	4721	4.721000	1647	11.583967	0.000000	86.081345	8.856105	84.163490	10.149373
FAL03879_67a0761e_1055.fast5	00dead6d-ea9c-4c4a-819f-99fa65ce150f	67a0761ea992f55d7000e748e88761780ca1bb60	0	423	2	63337.750750	3.592000	3592	TRUE	63338.240750	3102	3.102000	1055	10.036444	0.000000	79.882065	8.501861	78.028580	9.714074
FAL03879_67a0761e_1055.fast5	d30869d3-4cc0-424b-81a8-44327840e092	67a0761ea992f55d7000e748e88761780ca1bb60	0	6	2	63330.529500	4.586250	4586	FALSE	63330.529500	4586	4.586250	1528	4.557562	0.000000	82.716019	5.490785	83.738602	11.092726
FAL03879_67a0761e_1055.fast5	eda934bd-c06c-4e9d-ad3b-7d2e348b3a53	67a0761ea992f55d7000e748e88761780ca1bb60	0	426	2	63393.049250	2.140750	2140	FALSE	63393.069250	2120	2.120750	708	5.631228	0.000000	59.513027	9.033227	61.535816	7.963744
FAL03879_67a0761e_1055.fast5	12512b0d-bdbe-48e0-9f60-f4c751e7d832	67a0761ea992f55d7000e748e88761780ca1bb60	0	216	1	63337.367750	5.508250	5508	TRUE	63337.367750	5508	5.508250	1684	10.767637	0.000000	89.800903	12.044303	83.024170	10.115069
FAL03879_67a0761e_1055.fast5	68768a51-6c9d-4b67-8991-05ccf8662459	67a0761ea992f55d7000e748e88761780ca1bb60	0	154	3	63386.120500	5.910250	5910	TRUE	63386.202500	5828	5.828250	1645	11.468606	0.000000	82.716019	10.273082	83.931282	10.211806
FAL03879_67a0761e_1055.fast5	167014b9-6285-42b8-a57e-f7027198b1ea	67a0761ea992f55d7000e748e88761780ca1bb60	0	237	1	63397.979250	4.083000	4083	TRUE	63398.208250	3854	3.854000	1543	7.351565	0.000000	83.424507	8.324739	81.846512	9.961995
FAL03879_67a0761e_1055.fast5	35d95a57-3a77-4d85-92d5-97d3e4daf5a7	67a0761ea992f55d7000e748e88761780ca1bb60	0	324	4	63380.266250	8.200750	8200	TRUE	63380.310250	8156	8.156750	1691	9.386315	0.000000	75.808258	7.616251	77.298416	9.609982
FAL03879_67a0761e_1055.fast5	d5158559-5ce3-4cfd-b467-70d604b1ffeb	67a0761ea992f55d7000e748e88761780ca1bb60	0	259	3	63385.235000	4.728000	4728	TRUE	63386.004000	3959	3.959000	1601	7.437800	0.000000	72.265816	7.262006	70.652763	9.778328
FAL03879_67a0761e_1055.fast5	c65f9e19-b58f-4dbd-b3d4-e9ce721bed91	67a0761ea992f55d7000e748e88761780ca1bb60	0	256	3	63355.016000	3.624250	3624	TRUE	63355.062000	3578	3.578250	1622	9.198837	0.000000	77.048111	10.095960	78.819870	9.628171
FAL03879_67a0761e_1055.fast5	bb1efb27-3313-4287-8585-235be479f0f3	67a0761ea992f55d7000e748e88761780ca1bb60	0	27	2	63379.606750	4.683000	4683	TRUE	63379.704750	4585	4.585000	1613	10.474036	0.000000	83.424507	8.856105	81.351898	10.105019
FAL03879_67a0761e_1055.fast5	2f3efcc8-e3fc-413a-bb11-ec3b10853cc3	67a0761ea992f55d7000e748e88761780ca1bb60	0	251	4	63339.514500	0.915750	915	TRUE	63339.748500	681	0.681750	233	11.992316	0.000000	79.350700	7.616251	76.454414	9.423223
FAL03879_67a0761e_1055.fast5	a5209609-b898-41f7-887a-f4456a710d6c	67a0761ea992f55d7000e748e88761780ca1bb60	0	59	4	63398.821250	1.751250	1751	TRUE	63398.904250	1668	1.668250	523	8.336583	0.000000	79.882065	10.095960	77.421471	9.683149
FAL03879_67a0761e_1055.fast5	75e31c05-6724-4e29-86b9-6d9f20a4123e	67a0761ea992f55d7000e748e88761780ca1bb60	0	74	1	63370.518250	5.878750	5878	TRUE	63370.610250	5786	5.786750	1627	10.105614	0.000000	74.214157	10.095960	74.766235	10.090436
FAL03879_67a0761e_1055.fast5	5adac769-9f45-47ab-929b-0e4ad3e0cdf8	67a0761ea992f55d7000e748e88761780ca1bb60	0	228	3	63341.888750	2.436250	2436	TRUE	63342.010750	2314	2.314250	868	8.090365	0.000000	71.203087	8.678983	70.109489	8.885056
FAL03879_67a0761e_1055.fast5	7c0f617f-651e-4f5e-b1f3-308db1ff2f85	67a0761ea992f55d7000e748e88761780ca1bb60	0	454	3	63385.715750	5.605750	5605	TRUE	63386.246750	5074	5.074750	1612	8.991817	0.000000	55.439217	8.324739	57.575096	8.149072
FAL03879_67a0761e_1055.fast5	8275390b-c2bf-4466-a659-df2824bef844	67a0761ea992f55d7000e748e88761780ca1bb60	0	301	1	63380.478750	1.984500	1984	TRUE	63380.478750	1984	1.984500	571	7.604082	0.000000	64.472443	8.147616	62.861866	8.142512
FAL03879_67a0761e_1055.fast5	d5969b6e-a14f-46e3-8f95-efebdb5ce592	67a0761ea992f55d7000e748e88761780ca1bb60	0	175	1	63329.570250	5.377000	5377	TRUE	63329.570250	5377	5.377000	841	7.198154	0.000000	66.420792	9.564593	62.586163	8.529572
FAL03879_67a0761e_1055.fast5	69e2a854-0cb7-404e-a28a-6b114dc7b8f9	67a0761ea992f55d7000e748e88761780ca1bb60	0	225	4	63386.387750	5.042750	5042	TRUE	63386.843750	4586	4.586750	1618	9.069250	0.000000	83.070267	8.324739	81.041534	9.922019
FAL03879_67a0761e_1055.fast5	41472891-756b-4e74-89c4-529dec756831	67a0761ea992f55d7000e748e88761780ca1bb60	0	388	1	63383.586500	7.375500	7375	TRUE	63383.782500	7179	7.179500	1681	11.170003	0.000000	82.361778	10.981570	85.360725	9.994399
