filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
FAL03879_67a0761e_11.fast5	5d9204c8-84b6-4a6e-a348-e6613366dabd	67a0761ea992f55d7000e748e88761780ca1bb60	0	479	3	653.188750	5.894250	5894	TRUE	653.277750	5805	5.805250	1657	12.282154	0.000000	87.321198	8.501861	86.332954	10.283475
FAL03879_67a0761e_11.fast5	22707cdf-7026-4967-948e-a9f97cc22186	67a0761ea992f55d7000e748e88761780ca1bb60	0	339	3	651.783000	4.230500	4230	TRUE	651.834000	4179	4.179500	1638	10.530234	0.000000	84.664368	10.804448	86.899910	10.353229
FAL03879_67a0761e_11.fast5	3f0b461d-f13a-4c5f-9fb0-0d63a743bf10	67a0761ea992f55d7000e748e88761780ca1bb60	0	216	3	633.173500	4.873000	4873	TRUE	633.222500	4824	4.824000	1586	7.988139	0.000000	85.195732	8.856105	84.585045	10.297592
FAL03879_67a0761e_11.fast5	19e4eea6-151f-4a2a-b4ef-a672e7115515	67a0761ea992f55d7000e748e88761780ca1bb60	0	210	1	642.005750	0.848500	848	TRUE	642.030750	823	0.823500	406	7.044314	0.000000	115.129364	10.095960	114.702522	12.069638
FAL03879_67a0761e_11.fast5	8e23fb20-37d1-42a5-8fc8-14b490664d57	67a0761ea992f55d7000e748e88761780ca1bb60	0	74	1	645.025250	4.382000	4382	TRUE	645.329250	4078	4.078000	1641	12.600589	0.000000	89.269539	9.387471	86.490318	10.512608
FAL03879_67a0761e_11.fast5	cf971083-46a3-446c-9c8c-05d9a15de492	67a0761ea992f55d7000e748e88761780ca1bb60	0	488	4	635.905750	6.163500	6163	TRUE	635.960750	6108	6.108500	1613	11.208668	0.000000	83.424507	8.501861	82.578804	9.816660
FAL03879_67a0761e_11.fast5	f15bb0d9-352c-49c5-a252-4216439c59cc	67a0761ea992f55d7000e748e88761780ca1bb60	0	336	3	635.413000	1.413750	1413	TRUE	635.468000	1358	1.358750	488	9.226684	0.000000	81.830414	9.033227	81.115150	9.767689
FAL03879_67a0761e_11.fast5	5105d8e2-bfd8-48d5-a730-ea9c350bd396	67a0761ea992f55d7000e748e88761780ca1bb60	0	118	4	633.245750	5.772500	5772	TRUE	633.557750	5460	5.460500	1640	11.371543	0.000000	82.716019	10.627326	83.681282	10.404430
FAL03879_67a0761e_11.fast5	08219648-a761-4b1a-911f-902b17a98164	67a0761ea992f55d7000e748e88761780ca1bb60	0	152	1	616.002250	3.982500	3982	TRUE	616.244250	3740	3.740500	1644	9.971194	0.000000	89.269539	9.387471	85.854698	10.482029
FAL03879_67a0761e_11.fast5	e8beff06-1f2a-485c-852c-b1f47f550217	67a0761ea992f55d7000e748e88761780ca1bb60	0	22	1	640.668250	4.607750	4607	TRUE	640.729250	4546	4.546750	1638	11.160525	0.000000	89.623787	10.450204	89.965508	10.720183
FAL03879_67a0761e_11.fast5	c418fbbc-2f46-450c-9036-06b9be2bcee1	67a0761ea992f55d7000e748e88761780ca1bb60	0	249	3	620.818250	4.861250	4861	TRUE	620.892250	4787	4.787250	1654	11.371677	0.000000	79.882065	10.804448	81.502510	10.498599
FAL03879_67a0761e_11.fast5	324879b2-c08d-4237-8d06-33e0728f5050	67a0761ea992f55d7000e748e88761780ca1bb60	0	184	3	636.161750	2.004250	2004	TRUE	636.176750	1989	1.989250	1020	7.396567	0.000000	81.476166	9.564593	78.452736	9.820169
FAL03879_67a0761e_11.fast5	926c5467-50df-48b9-986f-d0f93a993fc0	67a0761ea992f55d7000e748e88761780ca1bb60	0	120	3	619.245250	1.316750	1316	FALSE	619.252250	1309	1.309750	418	3.805523	0.000000	82.716019	10.450204	85.151848	12.083033
FAL03879_67a0761e_11.fast5	79fcc3f9-6a29-4f0a-b520-b51223223e48	67a0761ea992f55d7000e748e88761780ca1bb60	0	208	4	644.060000	1.497000	1497	TRUE	644.060000	1497	1.497000	575	8.057915	0.000000	87.675438	9.741715	83.191360	10.079696
FAL03879_67a0761e_11.fast5	c5eaeed8-f800-42f2-a45a-93fa8c1ad659	67a0761ea992f55d7000e748e88761780ca1bb60	0	452	2	615.169250	1.564500	1564	FALSE	615.268250	1465	1.465500	561	5.897907	0.000000	86.435585	8.856105	83.557358	10.222047
FAL03879_67a0761e_11.fast5	eeabe78d-8636-4660-b096-f68d63d3f768	67a0761ea992f55d7000e748e88761780ca1bb60	0	5	2	647.243250	3.094000	3094	TRUE	647.250250	3087	3.087000	1501	7.545232	0.000000	90.686516	8.856105	86.689911	10.249340
FAL03879_67a0761e_11.fast5	fd97328c-a3cf-430f-974e-59ac81dc2963	67a0761ea992f55d7000e748e88761780ca1bb60	0	127	3	641.083250	4.198750	4198	TRUE	641.172250	4109	4.109750	1562	11.343077	0.000000	87.321198	9.033227	85.954765	10.116565
FAL03879_67a0761e_11.fast5	43a45f2b-60db-403b-a05e-248ee0f71d9e	67a0761ea992f55d7000e748e88761780ca1bb60	0	343	3	626.095750	4.506000	4506	TRUE	626.324750	4277	4.277000	1627	11.234384	0.000000	91.926369	9.210349	89.534294	10.663898
FAL03879_67a0761e_11.fast5	34386f55-0ba0-429b-9b40-7568a60a33ce	67a0761ea992f55d7000e748e88761780ca1bb60	0	395	1	620.050750	3.549000	3549	TRUE	620.071750	3528	3.528000	1589	11.007939	0.000000	90.332275	9.210349	88.236649	10.239343
FAL03879_67a0761e_11.fast5	c2fd3a38-8ce8-4d9d-87cb-48289c877296	67a0761ea992f55d7000e748e88761780ca1bb60	0	430	1	639.245500	3.923250	3923	TRUE	639.275500	3893	3.893250	1585	11.038023	0.000000	89.269539	9.033227	86.244209	10.335338
FAL03879_67a0761e_11.fast5	78fef30d-6b63-44d3-9853-d2c31ca6972a	67a0761ea992f55d7000e748e88761780ca1bb60	0	397	2	650.727750	5.787000	5787	TRUE	650.820750	5694	5.694000	1991	11.272435	0.000000	83.778755	10.804448	86.758308	10.651883
FAL03879_67a0761e_11.fast5	1f01063f-1f77-4f79-9627-c5ab5da46162	67a0761ea992f55d7000e748e88761780ca1bb60	0	144	4	650.317000	3.187250	3187	TRUE	650.471000	3033	3.033250	848	10.438735	0.000000	79.527824	9.564593	80.134315	11.030178
FAL03879_67a0761e_11.fast5	cb151fa2-47aa-40b6-a0b1-b71a02da0616	67a0761ea992f55d7000e748e88761780ca1bb60	0	117	3	651.361750	5.109250	5109	TRUE	651.494750	4976	4.976250	1650	10.889421	0.000000	78.819336	10.627326	82.301979	9.857051
FAL03879_67a0761e_11.fast5	0e9271fe-3f6c-4242-b7ab-2aa58cee1869	67a0761ea992f55d7000e748e88761780ca1bb60	0	489	3	633.740000	4.951750	4951	TRUE	634.040000	4651	4.651750	1641	11.100224	0.000000	89.092415	9.387471	88.555435	10.841252
FAL03879_67a0761e_11.fast5	d77fa488-1d4d-4de9-bcec-56b41c3bc5f4	67a0761ea992f55d7000e748e88761780ca1bb60	0	383	3	641.634250	8.273250	8273	TRUE	641.939250	7968	7.968250	1722	12.644608	0.000000	87.144073	9.033227	83.432419	10.458925
FAL03879_67a0761e_11.fast5	e970a430-3ff1-43b7-89a6-f0bac850f586	67a0761ea992f55d7000e748e88761780ca1bb60	0	367	3	657.210500	2.248250	2248	TRUE	657.546500	1912	1.912250	837	7.344664	0.000000	84.664368	9.033227	81.348526	10.297890
FAL03879_67a0761e_11.fast5	9aec3b4f-575a-4d1a-b1fa-783d91469212	67a0761ea992f55d7000e748e88761780ca1bb60	0	2	2	646.467750	3.387750	3387	TRUE	646.547750	3307	3.307750	1591	8.208787	0.000000	95.645935	10.804448	95.145927	10.907660
FAL03879_67a0761e_11.fast5	dfe42ff6-a650-4484-8a36-efffd73a303b	67a0761ea992f55d7000e748e88761780ca1bb60	0	147	4	609.546000	3.629500	3629	TRUE	609.633000	3542	3.542500	1617	8.846067	0.000000	88.206810	8.856105	84.802803	10.169380
FAL03879_67a0761e_11.fast5	37e4e424-2b5d-4af6-9df5-7b8e273c8bbe	67a0761ea992f55d7000e748e88761780ca1bb60	0	142	3	654.933750	1.904250	1904	TRUE	655.082750	1755	1.755250	678	8.037679	0.000000	88.383926	9.741715	83.960426	10.176561
FAL03879_67a0761e_11.fast5	0b056021-1295-4bd4-aac6-17254cd41f25	67a0761ea992f55d7000e748e88761780ca1bb60	0	5	2	629.773750	4.149250	4149	TRUE	630.059750	3863	3.863250	1601	8.196348	0.000000	90.509392	8.856105	86.852768	10.641271
FAL03879_67a0761e_11.fast5	155cd82d-c948-4441-b817-ec89c4840d27	67a0761ea992f55d7000e748e88761780ca1bb60	0	406	2	626.881750	4.610750	4610	TRUE	626.934750	4557	4.557750	1623	9.637217	0.000000	87.675438	11.335814	88.826180	10.565024
FAL03879_67a0761e_11.fast5	aebce612-fd78-427e-8b4b-7fbcf33b5188	67a0761ea992f55d7000e748e88761780ca1bb60	0	122	2	633.423000	1.570000	1570	FALSE	633.510000	1483	1.483000	729	4.866243	0.000000	92.989105	9.564593	90.560631	10.435838
FAL03879_67a0761e_11.fast5	0b673da8-0ef1-42c0-bde7-e98c7fa7168c	67a0761ea992f55d7000e748e88761780ca1bb60	0	438	2	651.472250	4.069000	4069	TRUE	651.524250	4017	4.017000	1622	8.649780	0.000000	85.195732	10.095960	85.858582	10.494425
FAL03879_67a0761e_11.fast5	70a45db2-69f9-4788-bab3-cd7370ca1acb	67a0761ea992f55d7000e748e88761780ca1bb60	0	97	2	628.092750	4.079500	4079	TRUE	628.214750	3957	3.957500	1608	11.666822	0.000000	87.852562	9.741715	85.239838	10.605098
FAL03879_67a0761e_11.fast5	89a649c7-bbe5-4ea7-9707-a564ab7590e1	67a0761ea992f55d7000e748e88761780ca1bb60	0	61	1	637.126250	1.594750	1594	TRUE	637.315250	1405	1.405750	568	10.689641	0.000000	83.247391	10.450204	82.678368	10.110004
FAL03879_67a0761e_11.fast5	2974868d-73aa-4df3-b6ba-fb2701c55951	67a0761ea992f55d7000e748e88761780ca1bb60	0	123	4	610.558500	4.833250	4833	TRUE	610.608500	4783	4.783250	1599	11.363382	0.000000	86.081345	10.450204	87.208748	10.078417
FAL03879_67a0761e_11.fast5	2685de23-2e40-4b15-9dcf-5144379bfca6	67a0761ea992f55d7000e748e88761780ca1bb60	0	171	2	645.642500	4.190750	4190	TRUE	645.674500	4158	4.158750	1583	11.821645	0.000000	88.561050	8.856105	86.629784	10.482200
FAL03879_67a0761e_11.fast5	6d92ee34-1727-40e6-a3e0-43a10c20e72a	67a0761ea992f55d7000e748e88761780ca1bb60	0	510	4	623.625250	5.544000	5544	TRUE	623.710250	5459	5.459000	1629	9.609968	0.000000	82.184654	10.273082	84.213989	10.153286
FAL03879_67a0761e_11.fast5	990bfaf1-640b-4829-a163-92f606bce107	67a0761ea992f55d7000e748e88761780ca1bb60	0	309	3	658.105000	2.372500	2372	TRUE	658.171000	2306	2.306500	909	8.799202	0.000000	86.258461	10.450204	81.985924	10.323812
FAL03879_67a0761e_11.fast5	ba286cba-b916-42ce-b1b0-de013d69dc94	67a0761ea992f55d7000e748e88761780ca1bb60	0	231	1	610.293750	4.930000	4930	TRUE	610.327750	4896	4.896000	1619	11.602862	0.000000	82.538902	10.627326	84.406319	10.160958
FAL03879_67a0761e_11.fast5	5e11734e-d8b2-4f1d-a04e-9130cc013dab	67a0761ea992f55d7000e748e88761780ca1bb60	0	120	3	610.460250	4.430500	4430	TRUE	610.473250	4417	4.417500	1598	7.837834	0.000000	75.276894	10.273082	77.899246	9.594403
FAL03879_67a0761e_11.fast5	6a539f45-80b9-4409-a12e-663d66deb946	67a0761ea992f55d7000e748e88761780ca1bb60	0	107	2	632.332750	8.781500	8781	TRUE	632.406750	8707	8.707500	3516	11.407437	0.000000	83.955879	9.564593	83.895592	10.289874
FAL03879_67a0761e_11.fast5	27b5f40e-b087-4d7e-ae28-44539d90dead	67a0761ea992f55d7000e748e88761780ca1bb60	0	249	3	628.859250	1.946500	1946	TRUE	628.982250	1823	1.823500	695	7.724585	0.000000	84.664368	10.981570	82.168144	9.987482
FAL03879_67a0761e_11.fast5	4bf5fe7a-83e2-41f1-b42e-8da21efe93a4	67a0761ea992f55d7000e748e88761780ca1bb60	0	140	1	631.257500	18.259000	18259	TRUE	631.545500	17971	17.971000	3605	10.916865	0.000000	86.081345	9.564593	85.168983	10.369518
FAL03879_67a0761e_11.fast5	da985e56-af62-4d17-9a60-01d8fc081fd6	67a0761ea992f55d7000e748e88761780ca1bb60	0	84	3	636.495000	4.477750	4477	TRUE	636.690000	4282	4.282750	1611	11.710895	0.000000	84.841484	8.678983	81.783356	10.371802
FAL03879_67a0761e_11.fast5	b709abfd-fe3c-4740-8c02-1f9765e149df	67a0761ea992f55d7000e748e88761780ca1bb60	0	312	2	645.800500	6.865000	6865	TRUE	646.435500	6230	6.230000	1358	8.217369	0.000000	87.144073	11.512937	86.570160	10.866695
